Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
460.936,20431,460,936000000,world,4.69811601994632e-05,0.00015877507868426914,-7.118858626665534e-05,0.00023695108681546226,-5.977998184323921e-05,0.009883481480644336
460.952,20432,460,952000000,world,6.011929931863732e-05,0.0001774437979170765,-6.987886076327162e-05,0.00031998312562040246,-8.021562960822309e-05,0.013268680409485027
460.968,20433,460,968000000,world,7.067233189951974e-05,0.0002003188388138946,-6.847273040906612e-05,0.0004173661705493354,-9.566776961156655e-05,0.016656487190081753
460.992,20434,460,984000000,world,7.395971570841442e-05,0.0002559699163863196,-6.607047065666059e-05,0.0006317954765986756,-9.339060162851071e-05,0.021894221167772076
461.016,20435,461,0,world,6.736598475508321e-05,0.00030718921023202366,-6.427879620889646e-05,0.0008193737335634685,-7.41731374749744e-05,0.025492573542711384
461.024,20436,461,16000000,world,5.256779973486786e-05,0.00037088228331266565,-6.202338401177285e-05,0.0010460517657634042,-5.4209835589485376e-05,0.02922818018494522
461.048,20437,461,32000000,world,2.333543987569708e-05,0.0004765109734132105,-5.8635864338408596e-05,0.0014174298633459089,1.1503316413182156e-06,0.03497076753021395
461.048,20438,461,48000000,world,2.333543987569708e-05,0.0004765109734132105,-5.8635864338408596e-05,0.0014174298633459089,1.1503316413182156e-06,0.03497076753021395
461.072,20439,461,64000000,world,1.2277339035683343e-05,0.0005425571064164236,-5.622773731649719e-05,0.0016529330787359762,2.4297621776560856e-05,0.03884400684703746
461.088,20440,461,80000000,world,-4.411763388897773e-06,0.000641612972825395,-5.260906386700673e-05,0.0020061829280778173,5.9114625848187514e-05,0.04467048639473942
461.104,20441,461,96000000,world,-4.097873996330966e-06,0.0007026246984823181,-5.015386737147278e-05,0.0022254121846241974,6.358561071855661e-05,0.04861847212635776
461.12,20442,461,112000000,world,9.618319732507231e-06,0.0007577005935065747,-4.7692229759935446e-05,0.0024253762602716184,4.523460366178855e-05,0.052637493082073446
461.136,20443,461,128000000,world,3.349773158062853e-05,0.0008082712844738389,-4.5212536105678974e-05,0.0026106667080119175,7.193652330722219e-06,0.05671909665539993
461.152,20444,461,144000000,world,3.349773158062853e-05,0.0008082712844738389,-4.5212536105678974e-05,0.0026106667080119175,7.193652330722219e-06,0.05671909665539993
461.168,20445,461,168000000,world,8.510378329962625e-05,0.0009086935274082341,-4.030054486826566e-05,0.0029762226685792026,-7.437609576718851e-05,0.06497589767869043
461.184,20446,461,184000000,world,0.00011126485874915749,0.000959194108863221,-3.7628143355038675e-05,0.003152414181404815,-0.00011306464951959277,0.06912435906078211
461.208,20447,461,200000000,world,0.00013788450642403122,0.0010096893909360052,-3.463483590306334e-05,0.003319537486867424,-0.00014988915001329237,0.07327071341349334
461.224,20448,461,208000000,world,0.00013788450642403122,0.0010096893909360052,-3.463483590306334e-05,0.003319537486867424,-0.00014988915001329237,0.07327071341349334
461.24,20449,461,224000000,world,0.0002084932125968859,0.0011343110535468692,-2.6449601027339365e-05,0.003697914101030948,-0.00023531102691677183,0.08356537467257742
461.256,20450,461,240000000,world,0.0002084932125968859,0.0011343110535468692,-2.6449601027339365e-05,0.003697914101030948,-0.00023531102691677183,0.08356537467257742
461.272,20451,461,256000000,world,0.0002734878591475606,0.0012300473577398353,-2.017956372917227e-05,0.003951650436344707,-0.00029910471276411565,0.09164397006888422
461.272,20452,461,272000000,world,0.0002734878591475606,0.0012300473577398353,-2.017956372917227e-05,0.003951650436344707,-0.00029910471276411565,0.09164397006888422
461.296,20453,461,288000000,world,0.0003230828992716295,0.0013011296873023774,-1.564724632043143e-05,0.004137870496037566,-0.0003455801891684031,0.09764853575610721
461.328,20454,461,312000000,world,0.00038877752147063223,0.0013955050453634537,-9.687107826360075e-06,0.0043861422269412306,-0.0004060395370631593,0.10559557955499574
461.344,20455,461,328000000,world,0.00038877752147063223,0.0013955050453634537,-9.687107826360075e-06,0.0043861422269412306,-0.0004060395370631593,0.10559557955499574
461.352,20456,461,344000000,world,0.0004243558022584125,0.0014410788668989157,-7.097143109878824e-06,0.004500995574685645,-0.000433062012117435,0.10951614452876
461.36,20457,461,352000000,world,0.0004612199402509349,0.0014859195102343782,-4.648778019243963e-06,0.004611109094070117,-0.0004587967346822249,0.11341327393710189
461.376,20458,461,368000000,world,0.0004988343872667444,0.0015303671733879146,-2.2696346626509105e-06,0.0047182941461782835,-0.0004839005114047795,0.1172989532162336
